iteration,model,hp,dim_method,do_scale,n_pca,other_cols,dataset_size,confusion_matrix,accuracy,precision,recall,f1,kappa,kappa_std,score,kappa_nonzero
214,SVM,"{'C': 1, 'kernel': 'rbf', 'gamma': 'scale'}",pca,False,5,[],616,"[[17, 87], [64, 128]]",0.47876447876447875,0.537335509318268,0.5046906839056797,0.3923733229861294,-0.015752492362605713,0.09911349194771742,-0.11486598431032313,1
61,RF,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 10, 'max_features': 0.5}",pca,False,15,[],616,"[[80, 24], [118, 74]]",0.5221577733098471,0.45604955426431976,0.5322428678545773,0.4408605151462294,0.02382174524759691,0.13925450685487187,-0.11543276160727496,1
591,RF,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'log2'}",freq,True,N/A,[],616,"[[61, 43], [96, 96]]",0.520940459880552,0.5511126964310485,0.5322770121651647,0.4622289331393688,0.0660552828478896,0.18178087568297485,-0.11572559283508525,1
390,NN,"{'hidden_layer_sizes': (64,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[53, 51], [93, 99]]",0.5090594215018178,0.477037037037037,0.49452514764583255,0.41306356963664476,-0.03909031376369295,0.07666007325398752,-0.11575038701768048,1
671,NN,"{'hidden_layer_sizes': (256,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[53, 51], [93, 99]]",0.5090594215018178,0.477037037037037,0.49452514764583255,0.41306356963664476,-0.03909031376369295,0.07666007325398752,-0.11575038701768048,1
832,NN,"{'hidden_layer_sizes': (64,), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[53, 51], [93, 99]]",0.5090594215018178,0.477037037037037,0.49452514764583255,0.41306356963664476,-0.03909031376369295,0.07666007325398752,-0.11575038701768048,1
195,RF,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 2, 'max_features': 'log2'}",freq,True,N/A,[],616,"[[60, 44], [81, 111]]",0.5883493763678095,0.5641157132517309,0.5715973414364743,0.5158142477593665,0.09901568457022862,0.21503143777217937,-0.11601575320195075,1
642,RF,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,True,N/A,[],616,"[[60, 44], [81, 111]]",0.5883493763678095,0.5641157132517309,0.5715973414364743,0.5158142477593665,0.09901568457022862,0.21503143777217937,-0.11601575320195075,1
893,RF,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,True,N/A,[],616,"[[60, 44], [81, 111]]",0.5883493763678095,0.5641157132517309,0.5715973414364743,0.5158142477593665,0.09901568457022862,0.21503143777217937,-0.11601575320195075,1
928,RF,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 0.5}",pca,True,20,[],616,"[[76, 28], [126, 66]]",0.4692068632160798,0.44183295992506516,0.5106466237231219,0.3912444259556822,-0.018343847037145495,0.09924147790358603,-0.11758532494073153,1
794,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,False,10,[],616,"[[21, 83], [70, 122]]",0.46651276029156213,0.5437929415058381,0.5034819033748887,0.39597577232983755,-0.006753506283543061,0.11090328158421117,-0.11765678786775423,1
523,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,10,[],616,"[[71, 33], [132, 60]]",0.41823093666411637,0.46232305851871075,0.4810515584990868,0.3355183180376334,-0.060450744342822306,0.05814265709297424,-0.11859340143579655,1
766,NN,"{'hidden_layer_sizes': (128,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,5,[],616,"[[25, 79], [69, 123]]",0.48176995296810965,0.5520802709625968,0.5158499275076188,0.4163430494224258,0.013261120481198282,0.13256034817503948,-0.1192992276938412,1
473,RF,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 0.5}",freq,False,N/A,[],616,"[[60, 44], [95, 97]]",0.5238599363023326,0.5433620261933515,0.5326068190608374,0.46449628561851136,0.05778259653910689,0.1775123583582674,-0.11972976181916051,1
802,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[53, 51], [81, 111]]",0.5631134755558719,0.4890350877192982,0.5252943784150633,0.4529751544854905,-0.010175001461054508,0.10990337088464601,-0.12007837234570051,1
58,RF,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,False,N/A,[],616,"[[61, 43], [90, 102]]",0.5475775314484992,0.568015873015873,0.551166801940069,0.4882972596428221,0.09036432485645551,0.21156013015717426,-0.12119580530071875,1
227,RF,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[61, 43], [90, 102]]",0.5475775314484992,0.568015873015873,0.551166801940069,0.4882972596428221,0.09036432485645551,0.21156013015717426,-0.12119580530071875,1
360,RF,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'log2'}",pca,True,20,[],616,"[[77, 27], [138, 54]]",0.4207604576268171,0.447102785415479,0.4986125961961367,0.3465597736517372,-0.03032503383860034,0.09101060369617997,-0.12133563753478031,1
240,SVM,"{'C': 100, 'kernel': 'rbf', 'gamma': 'scale'}",freq,False,N/A,[],616,"[[50, 54], [93, 99]]",0.4958691410304314,0.5110511825154503,0.4999861354597615,0.4276612957086517,-0.005761350000891841,0.11598593920098783,-0.12174728920187967,1
633,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'scale'}",pca,False,5,[],616,"[[18, 86], [71, 121]]",0.44992111927595796,0.5306048873477024,0.4891929463491187,0.3705276051251283,-0.02272934544298148,0.10036620844298914,-0.12309555388597063,1
175,RF,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,True,N/A,[],616,"[[61, 43], [93, 99]]",0.5351671618952726,0.55757985051887,0.5436911789714883,0.4781519205432249,0.07939635082657381,0.20306750819434885,-0.12367115736777504,1
447,ET,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 2, 'max_features': 'log2'}",pca,True,20,[],616,"[[80, 24], [105, 87]]",0.5674786043449638,0.5141902215431627,0.5716772480028486,0.49068870604654635,0.09946153795319712,0.22323630456294907,-0.12377476660975195,1
964,ET,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'log2'}",pca,True,20,[],616,"[[79, 25], [132, 60]]",0.4468681980202718,0.5038188562645084,0.5335273610266705,0.3847136021398276,0.03991768865089943,0.1644618028956176,-0.12454411424471817,1
51,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,False,10,[],616,"[[21, 83], [69, 123]]",0.47212040875635347,0.5445092764449084,0.5062626906627182,0.4013295215328008,-0.007489835533425748,0.11712832725014878,-0.12461816278357453,1
987,SVM,"{'C': 10, 'kernel': 'rbf', 'gamma': 'auto'}",freq,True,N/A,[],616,"[[68, 36], [85, 107]]",0.5990353421228998,0.5846521942110177,0.6161364210625465,0.5542040775951586,0.17493111406792597,0.29955347356699447,-0.1246223594990685,1
915,NN,"{'hidden_layer_sizes': (64,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,False,15,[],616,"[[21, 83], [70, 122]]",0.467615904251849,0.5433079853065105,0.5036985880986157,0.3976769744090918,-0.009230000064038216,0.11670690566929005,-0.12593690573332827,1
980,SVM,"{'C': 10, 'kernel': 'rbf', 'gamma': 'auto'}",pca,True,5,[],616,"[[25, 79], [72, 120]]",0.4762349578017781,0.5032703129700619,0.5015298637813137,0.4085308979014322,-0.018109352238015946,0.10806195031688708,-0.12617130255490303,1
876,ET,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 'log2'}",pca,False,20,[],616,"[[78, 26], [114, 78]]",0.5252611070583421,0.4849943580257514,0.5486216064612917,0.4517226235328638,0.05133591081960779,0.17832855826637134,-0.12699264744676356,1
858,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'scale'}",pca,True,15,[],616,"[[20, 84], [82, 110]]",0.41048372269570427,0.5524140807523023,0.49824153990475445,0.3323723880833567,-0.02102861798488061,0.10756052718323302,-0.12858914516811362,1
562,ET,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'max_features': 'sqrt'}",freq,True,N/A,[],616,"[[56, 48], [90, 102]]",0.5331002496901115,0.5373078361526954,0.5279630073609637,0.46226649118925206,0.03547080598120289,0.16411997388532704,-0.12864916790412415,1
482,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'scale'}",pca,True,10,[],616,"[[20, 84], [83, 109]]",0.4059792181911998,0.5521206535222554,0.49567743734065184,0.32715379152367147,-0.022351978517262228,0.10717426744273766,-0.1295262459599999,1
931,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,True,5,[],616,"[[25, 79], [66, 126]]",0.49236399005984266,0.5506951330664506,0.5193870066384565,0.4209122423297047,0.014640759493296388,0.14438357002784524,-0.12974281053454886,1
582,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,10,[],616,"[[76, 28], [131, 61]]",0.432933591919767,0.5004555138698593,0.48883893270802964,0.3373684200547555,-0.044172372008381346,0.08619755753780062,-0.13036992954618196,1
159,RF,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 5, 'max_features': 'log2'}",pca,True,10,[],616,"[[77, 27], [135, 57]]",0.4360903036018244,0.4538619506498128,0.5024650851873994,0.37533288598435854,-0.017459373443420818,0.11338895376687325,-0.13084832721029407,1
753,ET,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'sqrt'}",pca,True,5,[],616,"[[24, 80], [75, 117]]",0.4632759817091614,0.47612123848026106,0.48536631076330056,0.39074035590477396,-0.044587623514279216,0.08786489001586195,-0.13245251353014117,1
203,RF,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,False,10,[],616,"[[76, 28], [132, 60]]",0.44178988072997294,0.45601146566220097,0.5031178144786264,0.3765720828507555,-0.011213851079965309,0.12142533803104845,-0.13263918911101374,1
471,RF,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,True,10,[],616,"[[77, 27], [131, 61]]",0.44969574577869514,0.46272214256085215,0.5118547565489018,0.3860747253251387,0.0011609499433639092,0.13406814817281937,-0.13290719822945546,1
673,RF,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,False,10,[],616,"[[77, 27], [131, 61]]",0.44969574577869514,0.46272214256085215,0.5118547565489018,0.3860747253251387,0.0011609499433639092,0.13406814817281937,-0.13290719822945546,1
267,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,False,5,[],616,"[[25, 79], [68, 124]]",0.4833549810508336,0.5482238318861126,0.5142588015102514,0.41355307366849176,0.011212458843024095,0.14427678506931377,-0.13306432622628966,1
839,NN,"{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,False,10,[],616,"[[58, 46], [81, 111]]",0.5407510868340362,0.552008011837592,0.5599771341866067,0.4909950191672503,0.10120529535940119,0.23435585529535935,-0.13315055993595815,1
299,RF,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'max_features': 0.5}",pca,True,10,[],616,"[[73, 31], [117, 75]]",0.49363764686345335,0.46468279026929094,0.502070053975605,0.420816267299653,-0.003505727217697078,0.13074179790944013,-0.1342475251271372,1
200,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'auto'}",,False,N/A,['drugConcentration'],616,"[[2, 102], [27, 165]]",0.5901212272180014,0.35548029556650246,0.4674793060356441,0.39245568853204055,-0.0733991832732082,0.06116857180122204,-0.13456775507443025,1
455,RF,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 0.5}",pca,False,10,[],616,"[[74, 30], [133, 59]]",0.4282763672164594,0.44349550599550597,0.48777466345472426,0.35741468819043476,-0.028443053905969833,0.10625619210286766,-0.13469924600883748,1
878,ET,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 0.5}",freq,False,N/A,[],616,"[[62, 42], [90, 102]]",0.5527952244542106,0.5680307703422984,0.5612781852839848,0.4999775644088038,0.1052327189253431,0.24008110826018064,-0.13484838933483756,1
549,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,['drugConcentration'],616,"[[53, 51], [81, 111]]",0.5653197634764454,0.48184254828991674,0.5257277478625173,0.45594555082357435,-0.01548579748921001,0.11973061989895396,-0.13521641738816398,1
318,ET,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 5, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[55, 49], [81, 111]]",0.5716658066888481,0.5483983336924513,0.5523108091597458,0.4956893837156995,0.061239341594236274,0.19659218358778424,-0.13535284199354797,1
329,RF,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 'log2'}",pca,False,10,[],616,"[[77, 27], [129, 63]]",0.45539532290684365,0.4686052342302342,0.5163329075059261,0.3899776669867872,0.014683437186255014,0.15204837144301464,-0.13736493425675964,1
479,ET,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 2, 'max_features': 'log2'}",pca,False,20,[],616,"[[79, 25], [106, 86]]",0.5602859277974486,0.5107969055384584,0.5666621650465892,0.4861111938709874,0.09191568052039345,0.2294632885438919,-0.13754760802349844,1
251,ET,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 5, 'max_features': 'sqrt'}",freq,True,N/A,[],616,"[[58, 46], [80, 112]]",0.5863743928260058,0.5662039159551996,0.573393430242367,0.5203047436079749,0.10302322895433236,0.24070345596332532,-0.13768022700899296,1
622,ET,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,False,20,[],616,"[[84, 20], [135, 57]]",0.4525677751484203,0.509963139368877,0.5527819885628502,0.39281900269488895,0.07301696379419413,0.21315903437065448,-0.14014207057646033,1
345,ET,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 10, 'max_features': 'sqrt'}",freq,False,N/A,['drugConcentration'],616,"[[65, 39], [101, 91]]",0.5262975286016761,0.5277004177739472,0.5489957031727261,0.47831205958128425,0.06278015372817054,0.20360095397633918,-0.14082080024816862,1
380,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[51, 53], [82, 110]]",0.5539458154665529,0.4960099971996866,0.5215501741806629,0.4532354374498337,-0.012360002447812768,0.12867318191863486,-0.14103318436644763,1
11,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[51, 53], [81, 111]]",0.5584503199710573,0.4970617719356718,0.5241142767447656,0.45648093753175684,-0.009429579277024924,0.13165581127546336,-0.14108539055248828,1
394,RF,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'log2'}",freq,True,N/A,[],616,"[[45, 59], [90, 102]]",0.4904927969444099,0.5012396279062946,0.48795854142788686,0.41051586325156464,-0.03167427704224146,0.10954652835948328,-0.14122080540172474,1
684,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,True,15,[],616,"[[20, 84], [64, 128]]",0.4901384267743715,0.5432248985567569,0.5126936792533313,0.41064079726996394,-0.00917748895934023,0.13218390365321178,-0.141361392612552,1
578,SVM,"{'C': 1, 'kernel': 'linear', 'gamma': 'scale'}",freq,True,N/A,[],616,"[[74, 30], [106, 86]]",0.5354340515630839,0.48965491466024735,0.5113371432999989,0.41267548039462487,-0.02886201255756904,0.11258099816197964,-0.14144301071954868,1
750,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,False,15,[],616,"[[20, 84], [65, 127]]",0.48563392226986696,0.5421931525250109,0.5101295766892288,0.40717075337149594,-0.011151814046670908,0.1313994500513608,-0.1425512640980317,1
554,NN,"{'hidden_layer_sizes': (128,), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[59, 45], [100, 92]]",0.507084437960014,0.48700697586727,0.500820819279118,0.4215333106885703,-0.02222677190606796,0.12179610786509164,-0.1440228797711596,1
480,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,10,[],616,"[[20, 84], [67, 125]]",0.476624913260858,0.5400330903649487,0.5050013715610236,0.40010544563794753,-0.01491506085930235,0.13005721256986733,-0.14497227342916968,1
716,SVM,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'auto'}",freq,True,N/A,[],616,"[[73, 31], [106, 86]]",0.5327458795200731,0.47711033431905686,0.508886162907842,0.41124732412775894,-0.0341799383350477,0.11097261772922563,-0.14515255606427332,1
172,ET,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 10, 'max_features': 0.5}",freq,True,N/A,[],616,"[[58, 46], [85, 107]]",0.56495501426377,0.5549808503648372,0.5607896021455812,0.5041075753868195,0.08498393664815233,0.23168420433428644,-0.1467002676861341,1
639,ET,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,True,N/A,[],616,"[[56, 48], [91, 101]]",0.528205789726527,0.5487413916073286,0.5289040791871501,0.4640015074000976,0.047096608577555855,0.19508247367450562,-0.14798586509694978,1
552,ET,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 0.5}",freq,False,N/A,[],616,"[[56, 48], [96, 96]]",0.508992699084865,0.5211549387512876,0.5123829887879875,0.4418510447755146,0.01483009103401504,0.16350795512013253,-0.1486778640861175,1
445,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'scale'}",freq,True,N/A,[],616,"[[47, 57], [68, 124]]",0.6018436145164255,0.5434109805538376,0.5598288448640562,0.5104517512245694,0.058554943181468554,0.20798017057422621,-0.14942522739275765,1
182,NN,"{'hidden_layer_sizes': (128,), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,15,[],616,"[[65, 39], [82, 110]]",0.5579832630523874,0.5668011854541536,0.5743744911792413,0.5079083888132233,0.12895487040987927,0.27918532880233515,-0.15023045839245588,1
188,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,10,[],616,"[[69, 35], [130, 62]]",0.4168045596617025,0.46521445384431653,0.47465826043912207,0.33169575133860846,-0.07450257991706466,0.07591547936332811,-0.15041805928039276,1
250,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,True,10,[],616,"[[71, 33], [118, 74]]",0.4711759158763767,0.4795384499331868,0.479451921011573,0.3860345657376989,-0.05178205391374054,0.09872594729697448,-0.15050800121071503,1
104,ET,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,True,N/A,['drugConcentration'],616,"[[54, 50], [99, 93]]",0.4875733205226293,0.5073241344793069,0.492128317359607,0.4133133928717969,-0.013906073024073096,0.13727996236649306,-0.15118603539056616,1
836,NN,"{'hidden_layer_sizes': (256,), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[50, 54], [86, 106]]",0.5325264369043171,0.47675700662219356,0.50512092441808,0.4306193096163146,-0.03863827350761347,0.11289192838462074,-0.1515302018922342,1
995,SVM,"{'C': 100, 'kernel': 'rbf', 'gamma': 'scale'}",freq,True,N/A,[],616,"[[64, 40], [81, 111]]",0.6063006719688747,0.5795933272745458,0.6165889097503293,0.5588625548445819,0.16722014808902289,0.32038291002681124,-0.15316276193778836,1
114,ET,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,False,N/A,[],616,"[[49, 55], [97, 95]]",0.47847238285026306,0.4493521315435436,0.4705262719830519,0.3804188679423133,-0.07317001700148891,0.08425003828899066,-0.1574200552904796,1
581,ET,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[49, 55], [97, 95]]",0.47847238285026306,0.4493521315435436,0.4705262719830519,0.3804188679423133,-0.07317001700148891,0.08425003828899066,-0.1574200552904796,1
71,ET,"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 0.5}",freq,False,N/A,[],616,"[[57, 47], [85, 107]]",0.5622668422207593,0.5527095118166842,0.5583386217534243,0.5020514391083888,0.08007229214764837,0.2378039185327084,-0.15773162638506005,1
435,ET,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 10, 'max_features': 0.5}",freq,True,N/A,[],616,"[[57, 47], [85, 107]]",0.5622668422207593,0.5527095118166842,0.5583386217534243,0.5020514391083888,0.08007229214764837,0.2378039185327084,-0.15773162638506005,1
776,ET,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 10, 'max_features': 0.5}",freq,True,N/A,[],616,"[[57, 47], [85, 107]]",0.5622668422207593,0.5527095118166842,0.5583386217534243,0.5020514391083888,0.08007229214764837,0.2378039185327084,-0.15773162638506005,1
616,SVM,"{'C': 10, 'kernel': 'rbf', 'gamma': 'auto'}",pca,True,10,[],616,"[[58, 46], [82, 110]]",0.5344302498680379,0.5461032735838603,0.5534744877847612,0.48118716764777286,0.09362003020823417,0.25185841412633636,-0.1582383839181022,1
946,ET,"{'n_estimators': 500, 'max_depth': 20, 'min_samples_split': 5, 'max_features': 0.5}",freq,False,N/A,['drugConcentration'],616,"[[59, 45], [101, 91]]",0.5168540825222853,0.49081509930901407,0.5248577212675528,0.46058664260751553,-0.008408511604799274,0.1534819400685191,-0.16189045167331836,1
650,ET,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,True,N/A,[],616,"[[54, 50], [89, 103]]",0.5318384546495146,0.5462015225700568,0.5291303235310415,0.4668041882221888,0.04127199444925193,0.20717477106952378,-0.16590277662027186,1
870,ET,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'log2'}",freq,True,N/A,[],616,"[[54, 50], [91, 101]]",0.5228294456405055,0.5441609242794585,0.5240021184028364,0.4599014541396694,0.037257415708764396,0.2070585596635229,-0.1698011439547585,1
15,ET,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 'sqrt'}",freq,False,N/A,[],616,"[[52, 52], [81, 111]]",0.5636012905598159,0.541676569477147,0.5449578679832753,0.4894815084244614,0.04655181270452554,0.2164019971908524,-0.16985018448632686,1
900,ET,"{'n_estimators': 100, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[52, 52], [81, 111]]",0.5636012905598159,0.541676569477147,0.5449578679832753,0.4894815084244614,0.04655181270452554,0.2164019971908524,-0.16985018448632686,1
378,ET,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 0.5}",freq,False,N/A,[],616,"[[55, 49], [80, 112]]",0.5783098766969735,0.5594821517398954,0.5660404890658964,0.5140968683167367,0.08833570006462162,0.2595128042284557,-0.17117710416383408,1
850,ET,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 5, 'max_features': 0.5}",freq,False,N/A,[],616,"[[55, 49], [80, 112]]",0.5783098766969735,0.5594821517398954,0.5660404890658964,0.5140968683167367,0.08833570006462162,0.2595128042284557,-0.17117710416383408,1
33,ET,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 5, 'max_features': 'sqrt'}",freq,True,N/A,['drugConcentration'],616,"[[58, 46], [101, 91]]",0.5130627665189876,0.4899542630155633,0.5221900561516689,0.45795131689721513,-0.011272520500588468,0.16174746322355996,-0.17301998372414842,1
124,ET,"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 0.5}",freq,False,N/A,[],616,"[[55, 49], [81, 111]]",0.573805372192469,0.5584303770039102,0.5634763865017938,0.5108513682348138,0.08540527689383377,0.2591204699377204,-0.17371519304388666,1
431,ET,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 5, 'max_features': 'log2'}",freq,True,N/A,[],616,"[[55, 49], [81, 111]]",0.573805372192469,0.5584303770039102,0.5634763865017938,0.5108513682348138,0.08540527689383377,0.2591204699377204,-0.17371519304388666,1
901,ET,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 5, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[55, 49], [81, 111]]",0.573805372192469,0.5584303770039102,0.5634763865017938,0.5108513682348138,0.08540527689383377,0.2591204699377204,-0.17371519304388666,1
312,ET,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 0.5}",freq,True,N/A,[],616,"[[50, 54], [97, 95]]",0.4866095522777551,0.4706030897207368,0.4804422521386067,0.4018211141214613,-0.05925337569034783,0.11466967042535196,-0.1739230461156998,1
951,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[48, 56], [86, 106]]",0.5278632813195024,0.48517898341463433,0.5039408227477821,0.43402145473574044,-0.03774901716592938,0.1389743857695175,-0.1767234029354469,1
127,ET,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 0.5}",freq,True,N/A,[],616,"[[54, 50], [80, 112]]",0.5756217046539627,0.5572933820446657,0.5635895086737396,0.5119998597767753,0.08347130791271189,0.2658067193736557,-0.18233541146094379,1
