iteration,model,hp,dim_method,do_scale,filter_ok,n_pca,other_cols,dataset_size,confusion_matrix,accuracy,precision,recall,f1,kappa,kappa_std,score,kappa_nonzero
250,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,15,[],66,"[[20, 1], [8, 3]]",0.7392857142857143,0.4875,0.5476190476190476,0.5013666072489602,,,,0
258,NN,"{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,5,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
259,RF,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 5, 'max_features': 'sqrt'}",freq,False,True,N/A,[],66,"[[18, 3], [11, 0]]",0.6202380952380953,0.32310606060606056,0.42857142857142855,0.36688453159041395,,,,0
262,RF,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 5, 'max_features': 0.5}",pca,True,True,10,[],66,"[[18, 3], [6, 5]]",0.7392857142857143,0.4777777777777777,0.5476190476190476,0.5064856711915535,,,,0
264,ET,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'log2'}",,True,True,N/A,['drugConcentration'],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
265,NN,"{'hidden_layer_sizes': (256,), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,20,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
269,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,False,True,N/A,[],66,"[[15, 6], [7, 4]]",0.6440476190476191,0.37083333333333335,0.4523809523809524,0.40154486036838977,,,,0
274,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,15,[],66,"[[20, 1], [8, 3]]",0.7392857142857143,0.4875,0.5476190476190476,0.5013666072489602,,,,0
275,SVM,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'auto'}",freq,False,True,N/A,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
276,SVM,"{'C': 100, 'kernel': 'rbf', 'gamma': 'auto'}",pca,True,True,20,[],66,"[[20, 1], [8, 3]]",0.7392857142857143,0.4875,0.5476190476190476,0.5013666072489602,,,,0
279,RF,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'log2'}",freq,False,True,N/A,[],66,"[[18, 3], [11, 0]]",0.6202380952380953,0.32310606060606056,0.42857142857142855,0.36688453159041395,,,,0
286,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,True,True,N/A,[],66,"[[18, 3], [9, 2]]",0.6678571428571428,0.40324074074074073,0.4761904761904762,0.4316993464052287,,,,0
291,RF,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 0.5}",pca,True,True,10,[],66,"[[18, 3], [6, 5]]",0.7392857142857143,0.4777777777777777,0.5476190476190476,0.5064856711915535,,,,0
292,ET,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,True,True,20,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
295,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'scale'}",freq,True,True,N/A,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
297,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'scale'}",pca,True,True,20,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
299,SVM,"{'C': 10, 'kernel': 'linear', 'gamma': 'scale'}",pca,False,True,10,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
300,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'auto'}",pca,False,True,10,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
301,RF,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,True,True,N/A,[],66,"[[18, 3], [11, 0]]",0.6202380952380953,0.32310606060606056,0.42857142857142855,0.36688453159041395,,,,0
304,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,15,[],66,"[[20, 1], [8, 3]]",0.7392857142857143,0.4875,0.5476190476190476,0.5013666072489602,,,,0
307,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,10,[],66,"[[20, 1], [9, 2]]",0.7154761904761905,0.464520202020202,0.5238095238095238,0.4705882352941176,,,,0
309,RF,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 2, 'max_features': 'sqrt'}",,False,True,N/A,['drugConcentration'],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
314,ET,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 0.5}",freq,False,True,N/A,[],66,"[[21, 0], [9, 2]]",0.7392857142857143,0.5263888888888889,0.5476190476190476,0.48969154913427354,,,,0
316,ET,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'log2'}",,True,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",61,"[[17, 0], [12, 0]]",0.6027676027676027,0.30138380138380133,0.5,0.3746031746031746,,,,0
318,RF,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 10, 'max_features': 'log2'}",freq,True,True,N/A,[],66,"[[18, 3], [11, 0]]",0.6202380952380953,0.32310606060606056,0.42857142857142855,0.36688453159041395,,,,0
320,RF,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'sqrt'}",pca,False,True,10,[],66,"[[20, 1], [8, 3]]",0.7392857142857143,0.4875,0.5476190476190476,0.5013666072489602,,,,0
325,ET,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 0.5}",pca,False,True,15,[],66,"[[20, 1], [8, 3]]",0.7392857142857143,0.4875,0.5476190476190476,0.5013666072489602,,,,0
326,NN,"{'hidden_layer_sizes': (128,), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,5,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
329,RF,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'sqrt'}",,False,True,N/A,['relationExtrusionWeight'],61,"[[17, 0], [12, 0]]",0.6027676027676027,0.30138380138380133,0.5,0.3746031746031746,,,,0
331,RF,"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 'log2'}",freq,False,True,N/A,[],66,"[[18, 3], [11, 0]]",0.6202380952380953,0.32310606060606056,0.42857142857142855,0.36688453159041395,,,,0
335,NN,"{'hidden_layer_sizes': (256,), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,5,[],66,"[[21, 0], [10, 1]]",0.7154761904761905,0.5189102564102565,0.5238095238095238,0.4511437908496732,,,,0
336,RF,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 10, 'max_features': 'log2'}",pca,False,True,5,[],66,"[[21, 0], [10, 1]]",0.7154761904761905,0.5189102564102565,0.5238095238095238,0.4511437908496732,,,,0
340,RF,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'max_features': 0.5}",freq,False,True,N/A,[],66,"[[18, 3], [11, 0]]",0.6202380952380953,0.32310606060606056,0.42857142857142855,0.36688453159041395,,,,0
347,RF,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 0.5}",freq,False,True,N/A,['drugConcentration'],66,"[[18, 3], [10, 1]]",0.6619047619047619,0.5106060606060606,0.5952380952380952,0.5446623093681917,,,,0
349,SVM,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'scale'}",pca,True,True,20,[],66,"[[16, 5], [10, 1]]",0.525,0.39444444444444443,0.5476190476190476,0.37005913476501706,,,,0
353,ET,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,False,True,N/A,['relationExtrusionWeight'],61,"[[12, 5], [8, 4]]",0.599104599104599,0.4973544973544974,0.5936507936507937,0.5275132275132275,,,,0
356,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,True,True,N/A,[],66,"[[18, 3], [8, 3]]",0.6916666666666668,0.4291666666666667,0.5,0.45862242332830566,,,,0
357,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,False,True,N/A,[],66,"[[15, 6], [7, 4]]",0.6440476190476191,0.37083333333333335,0.4523809523809524,0.40154486036838977,,,,0
358,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,True,N/A,[],66,"[[18, 3], [8, 3]]",0.6916666666666668,0.4291666666666667,0.5,0.45862242332830566,,,,0
360,ET,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 'sqrt'}",freq,True,True,N/A,[],66,"[[21, 0], [9, 2]]",0.7392857142857143,0.5263888888888889,0.5476190476190476,0.48969154913427354,,,,0
363,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'scale'}",pca,False,True,20,[],66,"[[21, 0], [10, 1]]",0.7333333333333334,0.5333333333333333,0.6666666666666666,0.5816993464052287,,,,0
366,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,20,[],66,"[[20, 1], [8, 3]]",0.7392857142857143,0.4875,0.5476190476190476,0.5013666072489602,,,,0
367,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'scale'}",freq,True,True,N/A,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
368,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'auto'}",freq,True,True,N/A,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
369,ET,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 5, 'max_features': 'log2'}",freq,False,True,N/A,[],66,"[[18, 3], [9, 2]]",0.6678571428571428,0.40324074074074073,0.4761904761904762,0.4316993464052287,,,,0
370,ET,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'log2'}",freq,True,True,N/A,[],66,"[[21, 0], [10, 1]]",0.7154761904761905,0.5189102564102565,0.5238095238095238,0.4511437908496732,,,,0
371,ET,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 10, 'max_features': 0.5}",freq,False,True,N/A,[],66,"[[21, 0], [9, 2]]",0.7392857142857143,0.5263888888888889,0.5476190476190476,0.48969154913427354,,,,0
375,RF,"{'n_estimators': 500, 'max_depth': 10, 'min_samples_split': 5, 'max_features': 'log2'}",pca,True,True,10,[],66,"[[20, 1], [8, 3]]",0.7392857142857143,0.4875,0.5476190476190476,0.5013666072489602,,,,0
377,SVM,"{'C': 1, 'kernel': 'linear', 'gamma': 'scale'}",,False,True,N/A,['drugConcentration'],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
382,ET,"{'n_estimators': 100, 'max_depth': 30, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,True,True,N/A,[],66,"[[18, 3], [9, 2]]",0.6678571428571428,0.40324074074074073,0.4761904761904762,0.4316993464052287,,,,0
383,ET,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 2, 'max_features': 'log2'}",pca,True,True,5,[],66,"[[18, 3], [9, 2]]",0.6321428571428571,0.4575757575757575,0.4761904761904762,0.44323780794369033,,,,0
388,NN,"{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,20,[],66,"[[20, 1], [9, 2]]",0.7154761904761905,0.464520202020202,0.5238095238095238,0.4705882352941176,,,,0
389,ET,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 'sqrt'}",freq,False,True,N/A,[],66,"[[18, 3], [9, 2]]",0.6678571428571428,0.40324074074074073,0.4761904761904762,0.4316993464052287,,,,0
391,SVM,"{'C': 1, 'kernel': 'linear', 'gamma': 'auto'}",pca,True,True,20,[],66,"[[16, 5], [10, 1]]",0.525,0.39444444444444443,0.5476190476190476,0.37005913476501706,,,,0
392,ET,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 2, 'max_features': 0.5}",pca,False,True,15,[],66,"[[20, 1], [8, 3]]",0.7392857142857143,0.4875,0.5476190476190476,0.5013666072489602,,,,0
398,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,20,[],66,"[[20, 1], [9, 2]]",0.7154761904761905,0.464520202020202,0.5238095238095238,0.4705882352941176,,,,0
400,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,20,['relationExtrusionWeight'],61,"[[17, 0], [12, 0]]",0.6027676027676027,0.30138380138380133,0.5,0.3746031746031746,,,,0
402,ET,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,False,True,N/A,[],66,"[[18, 3], [9, 2]]",0.6678571428571428,0.40324074074074073,0.4761904761904762,0.4316993464052287,,,,0
404,NN,"{'hidden_layer_sizes': (256,), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,True,True,N/A,[],66,"[[18, 3], [8, 3]]",0.6916666666666668,0.4291666666666667,0.5,0.45862242332830566,,,,0
409,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,10,['drugConcentration'],66,"[[20, 1], [8, 3]]",0.7392857142857143,0.4875,0.5476190476190476,0.5013666072489602,,,,0
411,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,False,True,N/A,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
413,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,False,True,N/A,[],66,"[[18, 3], [8, 3]]",0.6916666666666668,0.4291666666666667,0.5,0.45862242332830566,,,,0
414,RF,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 'sqrt'}",,False,True,N/A,['drugConcentration'],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
416,SVM,"{'C': 100, 'kernel': 'linear', 'gamma': 'auto'}",freq,False,True,N/A,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
419,ET,"{'n_estimators': 100, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 'sqrt'}",,False,True,N/A,['drugConcentration'],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
425,RF,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 0.5}",,False,True,N/A,['relationExtrusionWeight'],61,"[[17, 0], [12, 0]]",0.6027676027676027,0.30138380138380133,0.5,0.3746031746031746,,,,0
426,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,5,[],66,"[[21, 0], [10, 1]]",0.7333333333333334,0.5333333333333333,0.6666666666666666,0.5816993464052287,,,,0
430,SVM,"{'C': 10, 'kernel': 'rbf', 'gamma': 'auto'}",pca,True,True,5,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
431,ET,"{'n_estimators': 100, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 'sqrt'}",pca,True,True,20,[],66,"[[20, 1], [10, 1]]",0.6916666666666668,0.4291666666666667,0.5,0.4351106524481137,,,,0
436,ET,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'max_features': 'log2'}",freq,False,True,N/A,[],66,"[[18, 3], [9, 2]]",0.6678571428571428,0.40324074074074073,0.4761904761904762,0.4316993464052287,,,,0
437,NN,"{'hidden_layer_sizes': (128,), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,20,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
444,RF,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'log2'}",pca,True,True,20,[],66,"[[20, 1], [9, 2]]",0.7154761904761905,0.464520202020202,0.5238095238095238,0.4705882352941176,,,,0
448,ET,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 0.5}",pca,False,True,20,[],66,"[[20, 1], [9, 2]]",0.7154761904761905,0.464520202020202,0.5238095238095238,0.4705882352941176,,,,0
449,NN,"{'hidden_layer_sizes': (256,), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,True,True,N/A,[],66,"[[18, 3], [9, 2]]",0.6678571428571428,0.40324074074074073,0.4761904761904762,0.4316993464052287,,,,0
452,RF,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 'log2'}",freq,True,True,N/A,['relationExtrusionWeight'],61,"[[12, 5], [9, 3]]",0.5734635734635735,0.46620370370370373,0.5658730158730159,0.49749879749879744,,,,0
457,RF,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'max_features': 0.5}",pca,True,True,5,"['relationExtrusionWeight', 'drugConcentration']",61,"[[14, 3], [8, 4]]",0.6284086284086284,0.5537037037037037,0.6317460317460317,0.5468798630563336,,,,0
461,RF,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 5, 'max_features': 0.5}",freq,False,True,N/A,[],66,"[[18, 3], [11, 0]]",0.6202380952380953,0.32310606060606056,0.42857142857142855,0.36688453159041395,,,,0
465,SVM,"{'C': 10, 'kernel': 'linear', 'gamma': 'scale'}",pca,True,True,10,[],66,"[[20, 1], [8, 3]]",0.7392857142857143,0.4875,0.5476190476190476,0.5013666072489602,,,,0
466,NN,"{'hidden_layer_sizes': (256,), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",,False,True,N/A,['drugConcentration'],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
467,ET,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 0.5}",pca,False,True,15,[],66,"[[20, 1], [8, 3]]",0.7392857142857143,0.4875,0.5476190476190476,0.5013666072489602,,,,0
468,RF,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'sqrt'}",freq,False,True,N/A,[],66,"[[18, 3], [11, 0]]",0.6202380952380953,0.32310606060606056,0.42857142857142855,0.36688453159041395,,,,0
469,RF,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 2, 'max_features': 0.5}",pca,False,True,5,[],66,"[[20, 1], [9, 2]]",0.7154761904761905,0.464520202020202,0.5238095238095238,0.4705882352941176,,,,0
470,RF,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 0.5}",,False,True,N/A,['drugConcentration'],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
472,RF,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'log2'}",,True,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",61,"[[17, 0], [12, 0]]",0.6027676027676027,0.30138380138380133,0.5,0.3746031746031746,,,,0
473,SVM,"{'C': 1, 'kernel': 'poly', 'gamma': 'auto'}",freq,False,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",61,"[[15, 2], [9, 3]]",0.6503866503866503,0.5446127946127947,0.6373015873015873,0.5533068783068783,,,,0
474,ET,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 0.5}",pca,False,True,15,[],66,"[[20, 1], [10, 1]]",0.6916666666666668,0.4291666666666667,0.5,0.4351106524481137,,,,0
475,NN,"{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,True,N/A,['relationExtrusionWeight'],61,"[[14, 3], [9, 3]]",0.6247456247456248,0.5481481481481482,0.5674603174603174,0.5311688311688312,,,,0
477,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,15,[],66,"[[20, 1], [8, 3]]",0.7392857142857143,0.4875,0.5476190476190476,0.5013666072489602,,,,0
480,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,True,True,N/A,[],66,"[[18, 3], [8, 3]]",0.6916666666666668,0.4291666666666667,0.5,0.45862242332830566,,,,0
483,RF,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 2, 'max_features': 0.5}",pca,True,True,15,[],66,"[[20, 1], [8, 3]]",0.7392857142857143,0.4875,0.5476190476190476,0.5013666072489602,,,,0
484,ET,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'log2'}",freq,False,True,N/A,[],66,"[[21, 0], [9, 2]]",0.7392857142857143,0.5263888888888889,0.5476190476190476,0.48969154913427354,,,,0
485,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,True,True,N/A,[],66,"[[18, 3], [9, 2]]",0.6678571428571428,0.40324074074074073,0.4761904761904762,0.4316993464052287,,,,0
486,ET,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 0.5}",pca,False,True,10,[],66,"[[21, 0], [9, 2]]",0.7392857142857143,0.5263888888888889,0.5476190476190476,0.48969154913427354,,,,0
491,RF,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,True,True,20,[],66,"[[21, 0], [10, 1]]",0.7154761904761905,0.5189102564102565,0.5238095238095238,0.4511437908496732,,,,0
492,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",61,"[[12, 5], [8, 4]]",0.599104599104599,0.5273148148148149,0.5476190476190476,0.5086580086580087,,,,0
493,ET,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 10, 'max_features': 'log2'}",,False,True,N/A,['drugConcentration'],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
496,ET,"{'n_estimators': 500, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 0.5}",freq,True,True,N/A,[],66,"[[18, 3], [9, 2]]",0.6678571428571428,0.40324074074074073,0.4761904761904762,0.4316993464052287,,,,0
500,ET,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'log2'}",pca,True,True,20,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
501,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,5,[],66,"[[18, 3], [8, 3]]",0.6916666666666668,0.4291666666666667,0.5,0.45862242332830566,,,,0
502,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,15,[],66,"[[20, 1], [9, 2]]",0.7154761904761905,0.464520202020202,0.5238095238095238,0.4705882352941176,,,,0
504,SVM,"{'C': 10, 'kernel': 'rbf', 'gamma': 'scale'}",,False,True,N/A,['relationExtrusionWeight'],61,"[[17, 0], [12, 0]]",0.6027676027676027,0.30138380138380133,0.5,0.3746031746031746,,,,0
505,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,10,[],66,"[[20, 1], [9, 2]]",0.7154761904761905,0.464520202020202,0.5238095238095238,0.4705882352941176,,,,0
509,RF,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,True,True,N/A,[],66,"[[18, 3], [11, 0]]",0.6202380952380953,0.32310606060606056,0.42857142857142855,0.36688453159041395,,,,0
510,NN,"{'hidden_layer_sizes': (128,), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,False,True,N/A,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
520,NN,"{'hidden_layer_sizes': (128,), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,5,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
527,RF,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 0.5}",freq,True,True,N/A,[],66,"[[18, 3], [11, 0]]",0.6202380952380953,0.32310606060606056,0.42857142857142855,0.36688453159041395,,,,0
