iteration,model,hp,dim_method,do_scale,filter_ok,n_pca,other_cols,dataset_size,confusion_matrix,accuracy,precision,recall,f1,kappa,kappa_std,score,kappa_nonzero
130,RF,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'log2'}",,False,True,N/A,['relationExtrusionWeight'],83,"[[46, 0], [35, 2]]",0.5786764705882353,0.48426470588235293,0.5267857142857142,0.40952706552706547,,,,0
139,SVM,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 'auto'}",freq,False,False,N/A,[],402,"[[0, 50, 0], [0, 314, 0], [0, 38, 0]]",0.7811111111111111,0.26037037037037036,0.3333333333333333,0.2923651465904987,,,,0
164,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'auto'}",freq,False,True,N/A,[],88,"[[50, 0], [38, 0]]",0.5686274509803921,0.28431372549019607,0.5,0.36243386243386244,,,,0
172,SVM,"{'C': 10, 'kernel': 'linear', 'gamma': 'scale'}",freq,False,False,N/A,[],402,"[[3, 44, 3], [7, 304, 3], [2, 34, 2]]",0.7685802469135802,0.3606062187136095,0.3592643795869602,0.33354150308943586,,,,0
193,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,False,15,"['printerBrandType', 'relationExtrusionWeight', 'drugConcentration']",338,"[[7, 21, 0], [7, 293, 0], [1, 9, 0]]",0.887620719929763,0.36480886882116026,0.41,0.38497625296837895,,,,0
210,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",,True,False,N/A,"['relationExtrusionWeight', 'drugConcentration']",389,"[[0, 46, 0], [0, 306, 0], [0, 37, 0]]",0.7866466866466866,0.26221556221556225,0.3333333333333333,0.29352438546057563,,,,0
238,SVM,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 'auto'}",pca,True,False,10,[],402,"[[0, 50, 0], [0, 314, 0], [0, 38, 0]]",0.7811111111111111,0.26037037037037036,0.3333333333333333,0.2923651465904987,,,,0
264,ET,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'log2'}",,True,False,N/A,['drugConcentration'],402,"[[0, 50, 0], [0, 314, 0], [0, 38, 0]]",0.7811111111111111,0.26037037037037036,0.3333333333333333,0.2923651465904987,,,,0
266,NN,"{'hidden_layer_sizes': (64,), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,False,False,N/A,"['printerBrandType', 'relationExtrusionWeight']",338,"[[0, 28, 0], [0, 300, 0], [0, 10, 0]]",0.887620719929763,0.295873573309921,0.3333333333333333,0.3134842519685039,,,,0
275,SVM,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'auto'}",freq,False,True,N/A,[],88,"[[50, 0], [38, 0]]",0.5686274509803921,0.28431372549019607,0.5,0.36243386243386244,,,,0
297,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'scale'}",pca,True,False,20,[],402,"[[1, 45, 4], [2, 307, 5], [0, 35, 3]]",0.7737037037037038,0.37032897744477344,0.35755845707458606,0.33296840298322883,,,,0
299,SVM,"{'C': 10, 'kernel': 'linear', 'gamma': 'scale'}",pca,False,False,10,[],402,"[[3, 47, 0], [7, 307, 0], [2, 36, 0]]",0.7711111111111111,0.27929193899782134,0.34580645161290324,0.30874125874125874,,,,0
300,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'auto'}",pca,False,False,10,[],402,"[[0, 50, 0], [0, 314, 0], [0, 38, 0]]",0.7811111111111111,0.26037037037037036,0.3333333333333333,0.2923651465904987,,,,0
329,RF,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'sqrt'}",,False,False,N/A,['relationExtrusionWeight'],389,"[[0, 46, 0], [0, 306, 0], [0, 37, 0]]",0.7866466866466866,0.26221556221556225,0.3333333333333333,0.29352438546057563,,,,0
369,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'auto'}",freq,False,False,N/A,[],402,"[[0, 50, 0], [0, 314, 0], [0, 38, 0]]",0.7811111111111111,0.26037037037037036,0.3333333333333333,0.2923651465904987,,,,0
371,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'auto'}",freq,True,True,N/A,[],88,"[[50, 0], [31, 7]]",0.6483660130718956,0.7102124183006536,0.5928571428571427,0.5286378436378436,,,,0
373,ET,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'log2'}",freq,True,False,N/A,[],402,"[[0, 46, 4], [0, 314, 0], [0, 37, 1]]",0.7835802469135802,0.3303627291601975,0.3416666666666666,0.3092580172704805,,,,0
393,SVM,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'auto'}",pca,False,False,15,['printerBrandType'],339,"[[10, 18, 0], [8, 292, 0], [1, 10, 0]]",0.8908691834942932,0.3769790670439901,0.43555555555555553,0.40083825588920535,,,,0
394,SVM,"{'C': 1, 'kernel': 'linear', 'gamma': 'auto'}",pca,True,False,20,[],402,"[[10, 40, 0], [13, 301, 0], [2, 36, 0]]",0.773641975308642,0.32026094276094275,0.3861409796893668,0.3492527240201659,,,,0
403,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,False,20,['relationExtrusionWeight'],389,"[[0, 46, 0], [0, 306, 0], [0, 37, 0]]",0.7866466866466866,0.26221556221556225,0.3333333333333333,0.29352438546057563,,,,0
419,SVM,"{'C': 100, 'kernel': 'linear', 'gamma': 'auto'}",freq,False,False,N/A,[],402,"[[11, 36, 3], [10, 300, 4], [2, 34, 2]]",0.7786111111111111,0.38178554178139157,0.40838197644649255,0.38429236335952127,,,,0
428,RF,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 0.5}",,False,True,N/A,['relationExtrusionWeight'],83,"[[46, 0], [35, 2]]",0.5786764705882353,0.48426470588235293,0.5267857142857142,0.40952706552706547,,,,0
508,SVM,"{'C': 10, 'kernel': 'rbf', 'gamma': 'scale'}",,False,True,N/A,['relationExtrusionWeight'],83,"[[46, 0], [35, 2]]",0.5786764705882353,0.48426470588235293,0.5267857142857142,0.40952706552706547,,,,0
517,NN,"{'hidden_layer_sizes': (64,), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",,False,False,N/A,"['printerBrandType', 'relationExtrusionWeight']",338,"[[0, 28, 0], [0, 300, 0], [0, 10, 0]]",0.887620719929763,0.295873573309921,0.3333333333333333,0.3134842519685039,,,,0
535,SVM,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 'scale'}",pca,True,False,10,[],402,"[[0, 50, 0], [0, 314, 0], [0, 38, 0]]",0.7811111111111111,0.26037037037037036,0.3333333333333333,0.2923651465904987,,,,0
552,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,False,False,N/A,"['printerBrandType', 'relationExtrusionWeight', 'drugConcentration']",338,"[[15, 13, 0], [9, 291, 0], [1, 9, 0]]",0.9053994732221247,0.43194937850902787,0.5011111111111111,0.4605276786668635,,,,0
553,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'scale'}",freq,True,True,N/A,[],88,"[[50, 0], [30, 8]]",0.6594771241830066,0.7138888888888889,0.6053571428571428,0.5492646242646242,,,,0
